ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,Zichtbaarheid in catalogus,Korte omschrijving,Beschrijving,Startdatum actieprijs,Einddatum actieprijs,Btw status,Belastingklasse,Op voorraad?,Voorraad,Lage voorraad,Nabestellingen toestaan?,Wordt individueel verkocht?,Gewicht (kg),Lengte (cm),Breedte (cm),Hoogte (cm),Klantbeoordelingen toestaan?,Aankoopnotitie,Actieprijs,Reguliere prijs,Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,Dagen vervaltijd download,Hoofd,Gegroepeerde producten,Upsells,Cross-sells,Externe URL,Knop tekst,Positie
744821,simple,,Wonen,0,,visible,Cliënten onderzoeken wat ze vinden van hun woonsituatie en krijgen tips over zelfstandig wonen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","wonen, woonsituatie, huis, thuis, leefomgeving, levensgebieden, leefgebieden",,,,,,,,,,,0
744822,simple,,Werken,0,,visible,Cliënten onderzoeken uitdagingen op de werkvloer en wat zij zelf belangrijk vinden in een baan om een passende baan te vinden. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","werken, werk, daginvulling, leefgebieden, levensgebieden",,,,,,,,,,,0
744823,simple,,Omgaan met schulden,0,,visible,Cliënten leren over het ontstaan van schulden en het inzichtelijk maken van inkomsten en uitgaven om schulden te voorkomen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","schulden, financiën, leefgebieden, levensgebieden, geld, geldzaken, financiële situatie, sparen",,,,,,,,,,,0
744824,simple,,Community Reinforcement Approach (CRA),0,,visible,Cliënten zoeken naar activiteiten naast de verslaving die een positieve invloed hebben op hun leven.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Community Reinforcement Approach (CRA), Uitgever > Karify","verslaving, community and reinforcement approach, drugs, alcohol, middelen, gebruik, gokken, gamen, gedragsverslaving, cra",,,,,,,,,,,0
744825,simple,,Lekker in je vel,0,,visible,Jongeren leren meer aandacht te richten op positieve dingen en actiever te worden om minder somber te worden.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 12 - 16 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","stemming, somber, somberheid, depressie, dipje, dip, depressief, depressieve gevoelens",,,,,,,,,,,0
744826,simple,,Je leven op z'n kop,0,,visible,Jongvolwassenen die een heftige gebeurtenis hebben meegemaakt krijgen inzicht in de gebeurtenis en leren vaardigheden om voor zichzelf te zorgen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Trauma, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","ingrijpende gebeurtenissen, trauma, traumatiserende gebeurtenis, heftige gebeurtenis",,,,,,,,,,,0
744827,simple,,My life: Vrienden,0,,visible,Jongeren leren over veelvoorkomende problemen bij vriendschappen en reflecteren op eigen vriendschappen. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Basis GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","vrienden, vriendschap, maatje, maatjes, vriend, netwerk",,,,,,,,,,,0
744828,simple,,To drink or not to drink?,0,,visible,Jongeren krijgen inzicht in hun alcoholgebruik en krijgen tips bij het verminderen van hun alcoholgebruik. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","alcohol, alcoholgebruik, drinken, drank, verslaving",,,,,,,,,,,0
744829,simple,,Mijn kind heeft autisme,0,,visible,Ouders of verzorgers van kinderen met autisme krijgen informatie over autisme en krijgen tips om om te gaan met het autisme van hun kind.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > Ouders of verzorgers, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","autisme, ouders, prikkels, contact, routine, ass, autismespectrumstoornis",,,,,,,,,,,0
744830,simple,,Mijn dagboek,0,,visible,Cliënten schrijven op wat er gebeurt in hun leven en hoe het met ze gaat.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 12 - 16 jaar, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","dagboek, dagboek bijhouden, gedachten, gevoelens, inzicht, monitoren",,,,,,,,,,,0
744831,simple,,ADHD: wat is het?,0,,visible,"Volwassenen met ADHD leren meer over ADHD, welke invloed dit heeft op hun leven en wat zij herkennen, met ook aandacht voor de positieve kanten.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Positieve psychologie, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","ADHD, aandacht, concentratie, impulsiviteit, hyperactiviteit, ADD",,,,,,,,,,,0
744832,simple,,Psycho-educatie PTSS,0,,visible,"Volwassenen met PTSS leren wat PTSS is, hoe het ontstaat en welke gevolgen dit heeft. Ook krijgen ze informatie over de behandelmogelijkheden. ",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Trauma, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","PTSS, trauma, psycho-educatie, ingrijpende gebeurtenis",,,,,,,,,,,0
744833,simple,,Wat houdt OCS in?,0,,visible,"Volwassenen met (verdenking op) OCS leren wat OCS betekent, hoe dit ontstaat en wat de behandelmogelijkheden zijn.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","OCS, dwang, dwangstoornis, obessie, compulsies, dwanggedachten, dwanghandelingen, angst",,,,,,,,,,,0
744834,simple,,Wat is autisme?,0,,visible,"Volwassenen met autisme leren wat ASS betekent, hoe het ontstaat en wat de gevolgen kunnen zijn. Ze krijgen tips over hoe ze hiermee kunnen omgaan.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","autisme, ass, autismespectrumstoornis, autisme spectrum stoornis, ontwikkeling, psycho-educatie",,,,,,,,,,,0
744835,simple,,Wat houdt angst in?,0,,visible,"Volwassenen die last hebben van angst- en paniekklachten leren wat een angststoornis is, hoe het ontstaat en wat de behandelmogelijkheden zijn.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Uitgever > Karify","angst, paniek, sociale angst, gegeneraliseerde angst, hypochondrie, dwang, ocs, paniekstoornis, angstig, spanning, gespannen, psycho-educatie ",,,,,,,,,,,0
744836,simple,,Ik heb autisme,0,,visible,Kinderen met autisme leren wat autisme is en krijgen tips voor het omgaan met autisme.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Ontwikkeling, Doelgroep (Target audience) > 6 - 12 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","autisme, ontwikkeling, prikkels, routine, contact maken",,,,,,,,,,,0
744837,simple,,Opnieuw in balans,0,,visible,Volwassenen die last hebben van klachten als vermoeidheid of stress krijgen informatie en oefeningen om weer beter in balans te raken.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > Zelfhulp, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","stress, overspannenheid, paniek, balans vinden, mindfulness, positieve psychologie, eigen kracht, veerkracht",,,,,,,,,,,0
744838,simple,,Hoe overleef ik mijn gevoelens?,0,,visible,"Jongeren krijgen informatie over gevoelens en meer inzicht in hun eigen emoties, om meer grip op hun emoties te krijgen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","emoties, gevoelens, coping, blij, boos, schaamte, jaloezie, verdriet, angst, schuldgevoel",,,,,,,,,,,0
744839,simple,,Mijn kind heeft ADHD,0,,visible,Ouders of verzorgers van kinderen met ADHD krijgen informatie over ADHD en tips om met ADHD van hun kind om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 6 - 12 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","ADHD, ouders, aandachtstekort, hyperactiviteit, impulsiviteit, aandacht, hyperactief, impulsief, concentratie, concentreren",,,,,,,,,,,0
744840,simple,,Omgaan met SOLK,0,,visible,"Volwassenen met SOLK leren over SOLK, brengen hun doelen en klachten in kaart en gaan aan de slag met verschillende strategieën om hiermee om te gaan.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Lichamelijk welzijn, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Medische psychologie, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Mindfulness, Uitgever > Karify","SOLK, lichamelijke klachten, somatisch onvoldoende klachten, somatische onvoldoende verklaarde lichamelijke klachten, ALK, Aanhoudende Lichamelijke Klachten",,,,,,,,,,,0
744841,simple,,Ik heb ADHD,0,,visible,Kinderen met ADHD krijgen informatie over ADHD en tips om met hun ADHD om te gaan.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Doelgroep (Target audience) > 6 - 12 jaar, Vorm van zorg (Form of care) > Kind en jeugd, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","ADHD, aandachtstekort, hyperactiviteit, impulsiviteit, aandacht, concentratie, concentreren, impulsief, hyperactief",,,,,,,,,,,0
744842,simple,,Overspannenheid,0,,visible,"Volwassenen die overspannen zijn leren wat overspannenheid is, brengen hun klachten in kaart en leren verschillende strategieën om hiermee om te gaan.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Stress, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Psycho-educatie (alleen toeschrijven als er geen andere therapievorm van toepassing is), Therapievorm (Form of therapy) > Time-management, Therapievorm (Form of therapy) > Ontspanningsoefeningen, Uitgever > Karify","overspannen, overspannenheid, burn-out, stress, spanning",,,,,,,,,,,0
744843,simple,,Alcoholgebruik bijhouden,0,,visible,Cliënten houden hun alcoholgebruik bij om meer inzicht te krijgen in hun eigen alcoholgebruik.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Leefstijl, Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","alcoholgebruik, alcohol, verslaving, drank, drinken, monitoren",,,,,,,,,,,0
744844,simple,,Mijn persoonlijke doelen doelen,0,,visible,Cliënten stellen hun persoonlijke doelen op en bedenken een plan van aanpak.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","doelen, persoonlijke doelen, doelen opstellen, bereiken",,,,,,,,,,,0
744845,simple,,Vul een kernkwadrant in,0,,visible,"Cliënten krijgen inzicht in hun kwaliteiten, valkuilen, allergieën en uitdagingen door dit in kaart te brengen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Positieve psychologie, Uitgever > Karify","
kernkwadraten, sterke kanten, kwaliteiten, positieve eigenschappen, kwaliteit, valkuil, uitdaging, allergie",,,,,,,,,,,0
744846,simple,,Signaleringsplan,0,,visible,Cliënten stellen hun eigen signaleringsplan zodat zij op tijd kunnen signaleren dat het niet goed met ze gaat en hierop acties kunnen ondernemen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","signaleringsplan, crisis, crisissignaleringsplan, terugval, terugvalpreventie, klachtherkenning",,,,,,,,,,,0
744847,simple,,Monitor: Mijn leefstijl,0,,visible,Cliënten brengen op verschillende leefstijlgebieden in kaart hoe tevreden hierover zijn en maken een plan om een leefgebied aan te pakken.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Leefstijl, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","leefstijl, monitoren, inzicht, gezond leven, leefstijlgebieden, gebieden, levensstijl",,,,,,,,,,,0
744848,simple,,Gedragsexperiment,0,,visible,Cliënten gaan aan de hand van een gedragsexperiment onderzoeken of hun gedachten kloppen en verwachtingen echt uitkomen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","gedragsexperiment, experiment, gedachten uitdagen",,,,,,,,,,,0
744849,simple,,Weekplanning,0,,visible,Cliënten stellen een weekplanning op om zicht te krijgen op activiteiten die ze willen of moeten uitvoeren.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","weekplanning, activiteiten, weekindeling, dagindeling, dagplanning",,,,,,,,,,,0
744850,simple,,Dagplanning,0,,visible,Cliënten maken een dagplanning om meer structuur in hun dag te krijgen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","dagplanning, structuur, activiteiten, dagindeling",,,,,,,,,,,0
744851,simple,,Mijn daginvulling,0,,visible,"Cliënten houden een week lang bij wat ze doen en hoe ze zich daarbij voelen. Ze krijgen meer inzicht in dingen die tot somberheid, stress en vermoeidheid leiden.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Dagelijks leven, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","dagplanning, structuur, activiteiten, dagindeling",,,,,,,,,,,0
744852,simple,,Lastmeter,0,,visible,"Cliënten brengen in kaart hoeveel last ze van problemen, klachten en zorgen hebben om te monitoren hoe het met ze gaat.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","lastmeter, last, klachten, verergering, monitoren, inzicht",,,,,,,,,,,0
744853,simple,,Stemmingsmeter,0,,visible,Cliënten krijgen meer zicht op hun stemming en wat eraan bijdraagt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Stemming, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","stemming, stemming bijhouden, stemming monitoren, stemmingsmeter, depressie, somber, inzicht",,,,,,,,,,,0
744854,simple,,Positief logboek,0,,visible,Cliënten vullen het logboek in om meer aandacht te richten op de positieve en goede dingen in het leven.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Positieve psychologie, Uitgever > Karify","positief logboek, positieve gebeurtenissen, positiviteit, leuke activiteiten",,,,,,,,,,,0
744855,simple,,Alcoholgebruik: Hoeveel drink ik?,0,,visible,Cliënten krijgen uitleg over de gevolgen van alcoholgebruik en leren over problematisch alcoholgebruik. Daarna beginnen ze met het registreren van hun alcoholgebruik.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Verslaving, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","alcoholgebruik, drinken, alcohol, gebruik, verslaving",,,,,,,,,,,0
744856,simple,,Sociale vaardigheden,0,,visible,Cliënten krijgen inzicht in hun eigen sociale vaardigheden en leren nieuwe vaardigheden.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","sociale vaardigheden, assertiviteit, grenzen aangeven, mening geven, kritiek geven, kritiek ontvangen, feedback geven, feedback ontvangen, small talk, sociale omgang, sociale contacten, voorstellen",,,,,,,,,,,0
744857,simple,,Minder piekeren,0,,visible,"Cliënten leren piekergedachten herkennen, meer oplossingsgericht te denken en zich op positieve uitkomsten te richten van een probleem. Ze ontdekken welke methode het beste werkt om piekeren te verminderen.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","piekeren, nadenken, tobben, dubben, denken, peinzen",,,,,,,,,,,0
744858,simple,,Sociaal netwerk,0,,visible,Cliënten krijgen inzicht in hun eigen sociaal netwerk en leren waarom een sociaal netwerk belangrijk is.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","sociaal netwerk, sociale relaties, vrienden, familie, steun, relaties, netwerk, vriendschap",,,,,,,,,,,0
744859,simple,,Terugvalpreventie,0,,visible,"Cliënten maken een persoonlijk plan waarin zij vastleggen wat ze kunnen doen als het minder goed met ze gaat, en ze terugvallen in oude gewoontes.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > Generiek, Vorm van zorg (Form of care) > GGD, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","terugval, terugvalpreventie, voorkomen, verergering klachten, persoonlijk plan, terugvalpreventieplan",,,,,,,,,,,0
